Date,Chevron,ConocoPhillips,ExxonMobil,Shell,BP,Halliburton,Baker Hughes,Maersk,Hapag-Lloyd
2025-06-17,145.5852813720703,93.84782409667969,111.22823333740234,70.94163513183594,30.699445724487305,22.693328857421875,39.20554733276367,9.220000267028809,81.48500061035156
2025-06-18,144.9397430419922,92.17723846435547,110.43793487548828,70.61797332763672,30.271713256835938,21.97337532043457,38.59172439575195,9.270000457763672,81.48500061035156
2025-06-20,146.26992797851562,93.05184173583984,111.91120910644531,71.01029205322266,30.378646850585938,21.97337532043457,38.61152267456055,9.029999732971191,77.86000061035156
2025-06-23,143.638916015625,90.1233901977539,109.02317810058594,69.48023223876953,29.474576950073242,20.484155654907227,37.453182220458984,9.25,77.86000061035156
2025-06-24,140.40151977539062,87.8435287475586,105.70584869384766,68.79367065429688,28.998241424560547,20.4940185546875,37.5917854309082,9.09000015258789,74.5
2025-06-25,140.08853149414062,87.46028137207031,105.73512268066406,68.10710906982422,29.474576950073242,19.98117446899414,37.20567321777344,9.050000190734863,74.5
2025-06-26,141.27200317382812,89.31758117675781,107.31573486328125,69.62734985351562,29.445415496826172,20.355945587158203,37.938297271728516,9.149999618530273,73.85700225830078
2025-06-27,140.63624572753906,88.61003875732422,106.72056579589844,69.6175537109375,29.494020462036133,20.286909103393555,37.68089294433594,9.470000267028809,73.85700225830078
2025-06-30,140.04942321777344,88.1874771118164,105.1789779663086,69.05848693847656,29.0954532623291,20.099523544311523,37.95810317993164,9.229999542236328,73.13999938964844
2025-07-01,142.37721252441406,90.39855194091797,106.58396911621094,69.82351684570312,29.649559020996094,20.918100357055664,38.30461120605469,9.15999984741211,73.13999938964844
2025-07-02,144.73434448242188,92.80616760253906,108.34996795654297,70.89259338378906,30.4272518157959,21.411218643188477,39.43326187133789,9.510000228881836,74.2300033569336
2025-07-03,145.1157989501953,92.05931091308594,109.47200012207031,70.53950500488281,30.067569732666016,21.223834991455078,39.245147705078125,9.34000015258789,74.2300033569336
2025-07-07,144.1670684814453,90.94886779785156,108.40850067138672,68.47982025146484,29.406530380249023,20.60250473022461,38.70063018798828,9.380000114440918,74.19999694824219
2025-07-08,149.87899780273438,94.1328125,111.41361999511719,69.89218139648438,30.398088455200195,21.855026245117188,39.710472106933594,9.710000038146973,74.19999694824219
2025-07-09,149.663818359375,92.89460754394531,111.0331039428711,70.35315704345703,30.398088455200195,21.736679077148438,38.93824005126953,9.75,75.16000366210938
2025-07-10,150.78858947753906,93.72007751464844,112.13562774658203,70.91221618652344,30.6411190032959,21.855026245117188,39.314449310302734,9.729999542236328,75.16000366210938
2025-07-11,151.90359497070312,93.95592498779297,112.62347412109375,70.91221618652344,31.729890823364258,22.762365341186523,40.294593811035156,9.739999771118164,75.16000366210938
2025-07-14,148.3238525390625,92.54083251953125,111.15018463134766,69.73523712158203,31.204944610595703,21.71695327758789,39.47285842895508,9.6899995803833,72.33000183105469
2025-07-15,147.38491821289062,90.94886779785156,110.16474151611328,69.0486831665039,30.971637725830078,21.095623016357422,38.601627349853516,9.75,72.33000183105469
